127.0.0.1 - - [20/Jan/2021:21:24:55 +0900] "GET / HTTP/1.1" 404 807
0:0:0:0:0:0:0:1 - - [20/Jan/2021:21:30:59 +0900] "GET /myapp/resources/img/room_list/4.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [20/Jan/2021:21:30:59 +0900] "GET /myapp/resources/img/room_list/2.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [20/Jan/2021:21:30:59 +0900] "GET /myapp/resources/img/room_list/5.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [20/Jan/2021:21:30:59 +0900] "GET /myapp/resources/img/room_list/7.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [20/Jan/2021:21:30:59 +0900] "GET /myapp/resources/img/room_list/3.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [20/Jan/2021:21:30:59 +0900] "GET /myapp/resources/img/room_list/1.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [20/Jan/2021:21:30:59 +0900] "GET /myapp/resources/img/room_list/6.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [20/Jan/2021:21:30:59 +0900] "GET /myapp/resources/img/room_list/8.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [20/Jan/2021:21:31:03 +0900] "GET /myapp/room/room_detail?r_number=3 HTTP/1.1" 200 5693
0:0:0:0:0:0:0:1 - - [20/Jan/2021:21:31:03 +0900] "GET /myapp/room/resources/img/O_fine_logo.png HTTP/1.1" 404 721
0:0:0:0:0:0:0:1 - - [20/Jan/2021:21:40:20 +0900] "GET /myapp/index HTTP/1.1" 200 3912
0:0:0:0:0:0:0:1 - - [20/Jan/2021:21:40:23 +0900] "GET /myapp/room/room_list HTTP/1.1" 200 8490
0:0:0:0:0:0:0:1 - - [20/Jan/2021:21:40:23 +0900] "GET /myapp/room/resources/img/O_fine_logo.png HTTP/1.1" 404 721
0:0:0:0:0:0:0:1 - - [20/Jan/2021:21:40:24 +0900] "GET /myapp/room/pension_create HTTP/1.1" 200 4545
0:0:0:0:0:0:0:1 - - [20/Jan/2021:21:40:24 +0900] "GET /myapp/room/resources/img/O_fine_logo.png HTTP/1.1" 404 721
0:0:0:0:0:0:0:1 - - [20/Jan/2021:21:40:32 +0900] "POST /myapp/room/roomInsert HTTP/1.1" 302 -
