127.0.0.1 - - [15/Jan/2021:00:21:56 +0900] "GET / HTTP/1.1" 404 807
0:0:0:0:0:0:0:1 - - [15/Jan/2021:00:27:26 +0900] "GET /myapp/img/O_mtn_summer.jpg HTTP/1.1" 404 721
0:0:0:0:0:0:0:1 - - [15/Jan/2021:00:27:26 +0900] "GET /myapp/img/O_mtn_spring.jpg HTTP/1.1" 404 721
0:0:0:0:0:0:0:1 - - [15/Jan/2021:00:27:26 +0900] "GET /myapp/img/O_mtn_fall.jpg HTTP/1.1" 404 721
0:0:0:0:0:0:0:1 - - [15/Jan/2021:00:27:26 +0900] "GET /myapp/img/O_mtn_winter.jpg HTTP/1.1" 404 721
0:0:0:0:0:0:0:1 - - [15/Jan/2021:00:27:27 +0900] "GET /myapp/index HTTP/1.1" 200 3917
0:0:0:0:0:0:0:1 - - [15/Jan/2021:00:32:29 +0900] "GET /myapp/index HTTP/1.1" 200 3912
0:0:0:0:0:0:0:1 - - [15/Jan/2021:00:32:30 +0900] "GET /myapp/resources/css/common.css HTTP/1.1" 200 1800
0:0:0:0:0:0:0:1 - - [15/Jan/2021:00:32:30 +0900] "GET /myapp/resources/css/index.css HTTP/1.1" 200 1086
0:0:0:0:0:0:0:1 - - [15/Jan/2021:00:32:30 +0900] "GET /myapp/resources/img/O_fine_logo.png HTTP/1.1" 200 49873
0:0:0:0:0:0:0:1 - - [15/Jan/2021:00:32:30 +0900] "GET /myapp/resources/img/O_index1.jpg HTTP/1.1" 200 129971
0:0:0:0:0:0:0:1 - - [15/Jan/2021:00:32:30 +0900] "GET /myapp/resources/img/O_index3.jpg HTTP/1.1" 200 154701
0:0:0:0:0:0:0:1 - - [15/Jan/2021:00:32:30 +0900] "GET /myapp/resources/img/O_index2.jpg HTTP/1.1" 200 235892
0:0:0:0:0:0:0:1 - - [15/Jan/2021:00:32:30 +0900] "GET /favicon.ico HTTP/1.1" 404 818
0:0:0:0:0:0:0:1 - - [15/Jan/2021:00:32:31 +0900] "GET /myapp/service HTTP/1.1" 404 721
0:0:0:0:0:0:0:1 - - [15/Jan/2021:00:32:57 +0900] "GET /myapp/index HTTP/1.1" 200 3912
0:0:0:0:0:0:0:1 - - [15/Jan/2021:00:32:57 +0900] "GET /myapp/resources/css/common.css HTTP/1.1" 200 1800
0:0:0:0:0:0:0:1 - - [15/Jan/2021:00:32:57 +0900] "GET /myapp/resources/css/index.css HTTP/1.1" 200 1086
0:0:0:0:0:0:0:1 - - [15/Jan/2021:00:32:57 +0900] "GET /myapp/resources/img/O_fine_logo.png HTTP/1.1" 200 49873
0:0:0:0:0:0:0:1 - - [15/Jan/2021:00:32:57 +0900] "GET /myapp/resources/img/O_index1.jpg HTTP/1.1" 200 129971
0:0:0:0:0:0:0:1 - - [15/Jan/2021:00:32:57 +0900] "GET /myapp/resources/img/O_index3.jpg HTTP/1.1" 200 154701
0:0:0:0:0:0:0:1 - - [15/Jan/2021:00:32:57 +0900] "GET /myapp/resources/img/O_index2.jpg HTTP/1.1" 200 235892
0:0:0:0:0:0:0:1 - - [15/Jan/2021:00:32:57 +0900] "GET /favicon.ico HTTP/1.1" 404 818
0:0:0:0:0:0:0:1 - - [15/Jan/2021:00:33:08 +0900] "GET /myapp/service HTTP/1.1" 200 260
0:0:0:0:0:0:0:1 - - [15/Jan/2021:00:33:32 +0900] "GET /myapp/service HTTP/1.1" 200 4775
0:0:0:0:0:0:0:1 - - [15/Jan/2021:00:33:32 +0900] "GET /myapp/js/service.js HTTP/1.1" 404 721
0:0:0:0:0:0:0:1 - - [15/Jan/2021:00:33:32 +0900] "GET /myapp/resources/css/common.css HTTP/1.1" 200 1800
0:0:0:0:0:0:0:1 - - [15/Jan/2021:00:33:32 +0900] "GET /myapp/resources/img/O_fine_logo.png HTTP/1.1" 200 49873
0:0:0:0:0:0:0:1 - - [15/Jan/2021:00:33:32 +0900] "GET /myapp/js/service.js HTTP/1.1" 404 721
0:0:0:0:0:0:0:1 - - [15/Jan/2021:00:33:32 +0900] "GET /favicon.ico HTTP/1.1" 404 818
0:0:0:0:0:0:0:1 - - [15/Jan/2021:00:33:46 +0900] "GET /myapp/room_list HTTP/1.1" 200 8178
0:0:0:0:0:0:0:1 - - [15/Jan/2021:00:33:46 +0900] "GET /myapp/resources/img/room_list/Y_room_list1.jpg HTTP/1.1" 200 98124
0:0:0:0:0:0:0:1 - - [15/Jan/2021:00:33:46 +0900] "GET /myapp/resources/img/room_list/Y_room_list3.jpg HTTP/1.1" 200 468232
0:0:0:0:0:0:0:1 - - [15/Jan/2021:00:33:46 +0900] "GET /myapp/resources/img/room_list/Y_room_list2.jpg HTTP/1.1" 200 235892
0:0:0:0:0:0:0:1 - - [15/Jan/2021:00:33:46 +0900] "GET /myapp/resources/img/room_list/Y_room_list5.jpg HTTP/1.1" 200 371469
0:0:0:0:0:0:0:1 - - [15/Jan/2021:00:33:46 +0900] "GET /myapp/resources/img/room_list/Y_room_list4.jpg HTTP/1.1" 200 623155
0:0:0:0:0:0:0:1 - - [15/Jan/2021:00:33:46 +0900] "GET /myapp/resources/img/room_list/Y_room_list6.jpg HTTP/1.1" 200 466918
0:0:0:0:0:0:0:1 - - [15/Jan/2021:00:33:46 +0900] "GET /myapp/resources/img/room_list/Y_room_list7.jpg HTTP/1.1" 200 554257
0:0:0:0:0:0:0:1 - - [15/Jan/2021:00:33:46 +0900] "GET /myapp/resources/img/room_list/Y_room_list8.jpg HTTP/1.1" 200 554257
0:0:0:0:0:0:0:1 - - [15/Jan/2021:00:33:50 +0900] "GET /myapp/about HTTP/1.1" 200 4204
0:0:0:0:0:0:0:1 - - [15/Jan/2021:00:33:50 +0900] "GET /myapp/.css/common.css HTTP/1.1" 404 721
0:0:0:0:0:0:0:1 - - [15/Jan/2021:00:33:50 +0900] "GET /myapp/css/about.css HTTP/1.1" 404 721
0:0:0:0:0:0:0:1 - - [15/Jan/2021:00:33:50 +0900] "GET /myapp/img/O_background.jpg HTTP/1.1" 404 721
0:0:0:0:0:0:0:1 - - [15/Jan/2021:00:33:50 +0900] "GET /myapp/img/O_mtn_spring.jpg HTTP/1.1" 404 721
0:0:0:0:0:0:0:1 - - [15/Jan/2021:00:33:50 +0900] "GET /myapp/img/O_mtn_summer.jpg HTTP/1.1" 404 721
0:0:0:0:0:0:0:1 - - [15/Jan/2021:00:33:50 +0900] "GET /myapp/img/O_mtn_winter.jpg HTTP/1.1" 404 721
0:0:0:0:0:0:0:1 - - [15/Jan/2021:00:33:50 +0900] "GET /myapp/img/O_mtn_fall.jpg HTTP/1.1" 404 721
0:0:0:0:0:0:0:1 - - [15/Jan/2021:00:33:52 +0900] "GET /myapp/index HTTP/1.1" 200 3912
0:0:0:0:0:0:0:1 - - [15/Jan/2021:00:33:52 +0900] "GET /myapp/room_list HTTP/1.1" 200 8178
0:0:0:0:0:0:0:1 - - [15/Jan/2021:00:33:58 +0900] "GET /myapp/facility HTTP/1.1" 200 4465
0:0:0:0:0:0:0:1 - - [15/Jan/2021:00:33:58 +0900] "GET /myapp/.css/common.css HTTP/1.1" 404 721
0:0:0:0:0:0:0:1 - - [15/Jan/2021:00:33:58 +0900] "GET /myapp/css/facility.css HTTP/1.1" 404 721
0:0:0:0:0:0:0:1 - - [15/Jan/2021:00:33:58 +0900] "GET /myapp/img/O_facility2.jpg HTTP/1.1" 404 721
0:0:0:0:0:0:0:1 - - [15/Jan/2021:00:33:58 +0900] "GET /myapp/img/O_facility1.PNG HTTP/1.1" 404 721
0:0:0:0:0:0:0:1 - - [15/Jan/2021:00:33:58 +0900] "GET /myapp/img/O_facility3.jpg HTTP/1.1" 404 721
0:0:0:0:0:0:0:1 - - [15/Jan/2021:00:33:59 +0900] "GET /myapp/index HTTP/1.1" 200 3912
0:0:0:0:0:0:0:1 - - [15/Jan/2021:00:34:00 +0900] "GET /myapp/login HTTP/1.1" 404 721
0:0:0:0:0:0:0:1 - - [15/Jan/2021:00:34:39 +0900] "GET /myapp/login HTTP/1.1" 404 721
0:0:0:0:0:0:0:1 - - [15/Jan/2021:00:34:39 +0900] "GET /favicon.ico HTTP/1.1" 404 818
0:0:0:0:0:0:0:1 - - [15/Jan/2021:00:34:51 +0900] "GET /myapp/login HTTP/1.1" 200 4391
0:0:0:0:0:0:0:1 - - [15/Jan/2021:00:34:51 +0900] "GET /myapp/css/common.css HTTP/1.1" 404 721
0:0:0:0:0:0:0:1 - - [15/Jan/2021:00:35:12 +0900] "GET /myapp/about HTTP/1.1" 200 4204
0:0:0:0:0:0:0:1 - - [15/Jan/2021:00:35:12 +0900] "GET /myapp/.css/common.css HTTP/1.1" 404 721
0:0:0:0:0:0:0:1 - - [15/Jan/2021:00:35:12 +0900] "GET /myapp/css/about.css HTTP/1.1" 404 721
0:0:0:0:0:0:0:1 - - [15/Jan/2021:00:35:12 +0900] "GET /myapp/img/O_background.jpg HTTP/1.1" 404 721
0:0:0:0:0:0:0:1 - - [15/Jan/2021:00:35:12 +0900] "GET /myapp/img/O_mtn_summer.jpg HTTP/1.1" 404 721
0:0:0:0:0:0:0:1 - - [15/Jan/2021:00:35:12 +0900] "GET /myapp/img/O_mtn_spring.jpg HTTP/1.1" 404 721
0:0:0:0:0:0:0:1 - - [15/Jan/2021:00:35:12 +0900] "GET /myapp/img/O_mtn_winter.jpg HTTP/1.1" 404 721
0:0:0:0:0:0:0:1 - - [15/Jan/2021:00:35:12 +0900] "GET /myapp/img/O_mtn_fall.jpg HTTP/1.1" 404 721
0:0:0:0:0:0:0:1 - - [15/Jan/2021:00:35:43 +0900] "GET /myapp/about HTTP/1.1" 200 4230
0:0:0:0:0:0:0:1 - - [15/Jan/2021:00:35:43 +0900] "GET /myapp/resoureces/css/common.css HTTP/1.1" 404 721
0:0:0:0:0:0:0:1 - - [15/Jan/2021:00:35:43 +0900] "GET /myapp/resources/css/about.css HTTP/1.1" 200 567
0:0:0:0:0:0:0:1 - - [15/Jan/2021:00:35:43 +0900] "GET /myapp/resources/img/O_fine_logo.png HTTP/1.1" 200 49873
0:0:0:0:0:0:0:1 - - [15/Jan/2021:00:35:43 +0900] "GET /myapp/img/O_mtn_spring.jpg HTTP/1.1" 404 721
0:0:0:0:0:0:0:1 - - [15/Jan/2021:00:35:43 +0900] "GET /myapp/img/O_mtn_summer.jpg HTTP/1.1" 404 721
0:0:0:0:0:0:0:1 - - [15/Jan/2021:00:35:43 +0900] "GET /myapp/img/O_mtn_fall.jpg HTTP/1.1" 404 721
0:0:0:0:0:0:0:1 - - [15/Jan/2021:00:35:43 +0900] "GET /myapp/img/O_mtn_winter.jpg HTTP/1.1" 404 721
0:0:0:0:0:0:0:1 - - [15/Jan/2021:00:35:44 +0900] "GET /myapp/resources/img/O_background.jpg HTTP/1.1" 200 8311216
0:0:0:0:0:0:0:1 - - [15/Jan/2021:00:35:44 +0900] "GET /favicon.ico HTTP/1.1" 404 818
0:0:0:0:0:0:0:1 - - [15/Jan/2021:00:35:56 +0900] "GET /myapp/about HTTP/1.1" 200 4229
0:0:0:0:0:0:0:1 - - [15/Jan/2021:00:35:56 +0900] "GET /myapp/resources/css/about.css HTTP/1.1" 200 567
0:0:0:0:0:0:0:1 - - [15/Jan/2021:00:35:56 +0900] "GET /myapp/resources/css/common.css HTTP/1.1" 200 1800
0:0:0:0:0:0:0:1 - - [15/Jan/2021:00:35:56 +0900] "GET /myapp/resources/img/O_fine_logo.png HTTP/1.1" 200 49873
0:0:0:0:0:0:0:1 - - [15/Jan/2021:00:35:56 +0900] "GET /myapp/img/O_mtn_spring.jpg HTTP/1.1" 404 721
0:0:0:0:0:0:0:1 - - [15/Jan/2021:00:35:56 +0900] "GET /myapp/img/O_mtn_fall.jpg HTTP/1.1" 404 721
0:0:0:0:0:0:0:1 - - [15/Jan/2021:00:35:56 +0900] "GET /myapp/img/O_mtn_summer.jpg HTTP/1.1" 404 721
0:0:0:0:0:0:0:1 - - [15/Jan/2021:00:35:56 +0900] "GET /myapp/img/O_mtn_winter.jpg HTTP/1.1" 404 721
0:0:0:0:0:0:0:1 - - [15/Jan/2021:00:35:57 +0900] "GET /myapp/resources/img/O_background.jpg HTTP/1.1" 200 8311216
0:0:0:0:0:0:0:1 - - [15/Jan/2021:00:35:57 +0900] "GET /favicon.ico HTTP/1.1" 404 818
0:0:0:0:0:0:0:1 - - [15/Jan/2021:00:36:29 +0900] "GET /myapp/about HTTP/1.1" 200 4282
0:0:0:0:0:0:0:1 - - [15/Jan/2021:00:36:29 +0900] "GET /myapp/resources/css/common.css HTTP/1.1" 200 1800
0:0:0:0:0:0:0:1 - - [15/Jan/2021:00:36:29 +0900] "GET /myapp/resources/css/about.css HTTP/1.1" 200 567
0:0:0:0:0:0:0:1 - - [15/Jan/2021:00:36:29 +0900] "GET /myapp/resources/img/O_fine_logo.png HTTP/1.1" 200 49873
0:0:0:0:0:0:0:1 - - [15/Jan/2021:00:36:29 +0900] "GET /myapp/resources/img/O_background.jpg HTTP/1.1" 200 8311216
0:0:0:0:0:0:0:1 - - [15/Jan/2021:00:36:30 +0900] "GET /myapp/resources/img/O_mtn_spring.jpg HTTP/1.1" 200 244742
0:0:0:0:0:0:0:1 - - [15/Jan/2021:00:36:30 +0900] "GET /myapp/resources/img/O_mtn_summer.jpg HTTP/1.1" 200 99185
0:0:0:0:0:0:0:1 - - [15/Jan/2021:00:36:30 +0900] "GET /myapp/resources/img/O_mtn_fall.jpg HTTP/1.1" 200 194442
0:0:0:0:0:0:0:1 - - [15/Jan/2021:00:36:30 +0900] "GET /myapp/resources/img/O_mtn_winter.jpg HTTP/1.1" 200 708502
0:0:0:0:0:0:0:1 - - [15/Jan/2021:00:36:46 +0900] "GET /myapp/about HTTP/1.1" 200 4282
0:0:0:0:0:0:0:1 - - [15/Jan/2021:00:36:46 +0900] "GET /myapp/resources/css/common.css HTTP/1.1" 200 1800
0:0:0:0:0:0:0:1 - - [15/Jan/2021:00:36:46 +0900] "GET /myapp/resources/css/about.css HTTP/1.1" 200 567
0:0:0:0:0:0:0:1 - - [15/Jan/2021:00:36:46 +0900] "GET /myapp/resources/img/O_fine_logo.png HTTP/1.1" 200 49873
0:0:0:0:0:0:0:1 - - [15/Jan/2021:00:36:46 +0900] "GET /myapp/resources/img/O_mtn_spring.jpg HTTP/1.1" 200 244742
0:0:0:0:0:0:0:1 - - [15/Jan/2021:00:36:46 +0900] "GET /myapp/resources/img/O_mtn_summer.jpg HTTP/1.1" 200 99185
0:0:0:0:0:0:0:1 - - [15/Jan/2021:00:36:46 +0900] "GET /myapp/resources/img/O_mtn_fall.jpg HTTP/1.1" 200 194442
0:0:0:0:0:0:0:1 - - [15/Jan/2021:00:36:46 +0900] "GET /myapp/resources/img/O_mtn_winter.jpg HTTP/1.1" 200 708502
0:0:0:0:0:0:0:1 - - [15/Jan/2021:00:36:47 +0900] "GET /myapp/resources/img/O_background.jpg HTTP/1.1" 200 8311216
0:0:0:0:0:0:0:1 - - [15/Jan/2021:00:36:47 +0900] "GET /favicon.ico HTTP/1.1" 404 818
0:0:0:0:0:0:0:1 - - [15/Jan/2021:00:36:53 +0900] "GET /myapp/room_list HTTP/1.1" 200 8178
0:0:0:0:0:0:0:1 - - [15/Jan/2021:00:36:58 +0900] "GET /myapp/facility HTTP/1.1" 200 4465
0:0:0:0:0:0:0:1 - - [15/Jan/2021:00:36:58 +0900] "GET /myapp/.css/common.css HTTP/1.1" 404 721
0:0:0:0:0:0:0:1 - - [15/Jan/2021:00:36:58 +0900] "GET /myapp/css/facility.css HTTP/1.1" 404 721
0:0:0:0:0:0:0:1 - - [15/Jan/2021:00:36:58 +0900] "GET /myapp/img/O_facility1.PNG HTTP/1.1" 404 721
0:0:0:0:0:0:0:1 - - [15/Jan/2021:00:36:58 +0900] "GET /myapp/img/O_facility2.jpg HTTP/1.1" 404 721
0:0:0:0:0:0:0:1 - - [15/Jan/2021:00:36:58 +0900] "GET /myapp/img/O_facility3.jpg HTTP/1.1" 404 721
0:0:0:0:0:0:0:1 - - [15/Jan/2021:00:38:08 +0900] "GET /myapp/facility HTTP/1.1" 200 4392
0:0:0:0:0:0:0:1 - - [15/Jan/2021:00:38:08 +0900] "GET /myapp/resources/css/common.css HTTP/1.1" 200 1800
0:0:0:0:0:0:0:1 - - [15/Jan/2021:00:38:08 +0900] "GET /myapp/resources/css/facility.css HTTP/1.1" 200 409
0:0:0:0:0:0:0:1 - - [15/Jan/2021:00:38:08 +0900] "GET /myapp/resources/img/O_fine_logo.png HTTP/1.1" 200 49873
0:0:0:0:0:0:0:1 - - [15/Jan/2021:00:38:08 +0900] "GET /myapp/resources/img/O_facility1.PNG HTTP/1.1" 200 915315
0:0:0:0:0:0:0:1 - - [15/Jan/2021:00:38:08 +0900] "GET /myapp/resources/img/O_facility2.jpg HTTP/1.1" 200 93572
0:0:0:0:0:0:0:1 - - [15/Jan/2021:00:38:08 +0900] "GET /myapp/resources/img/O_facility3.jpg HTTP/1.1" 200 1667700
0:0:0:0:0:0:0:1 - - [15/Jan/2021:00:38:09 +0900] "GET /favicon.ico HTTP/1.1" 404 818
0:0:0:0:0:0:0:1 - - [15/Jan/2021:00:42:40 +0900] "GET /myapp/facility HTTP/1.1" 200 4116
0:0:0:0:0:0:0:1 - - [15/Jan/2021:00:42:40 +0900] "GET /myapp/resources/css/common.css HTTP/1.1" 200 1800
0:0:0:0:0:0:0:1 - - [15/Jan/2021:00:42:40 +0900] "GET /myapp/resources/css/facility.css HTTP/1.1" 200 409
0:0:0:0:0:0:0:1 - - [15/Jan/2021:00:42:40 +0900] "GET /myapp/resources/img/O_fine_logo.png HTTP/1.1" 200 49873
0:0:0:0:0:0:0:1 - - [15/Jan/2021:00:42:40 +0900] "GET /myapp/resources/img/O_facility1.PNG HTTP/1.1" 200 915315
0:0:0:0:0:0:0:1 - - [15/Jan/2021:00:42:40 +0900] "GET /myapp/resources/img/O_facility2.jpg HTTP/1.1" 200 93572
0:0:0:0:0:0:0:1 - - [15/Jan/2021:00:42:40 +0900] "GET /myapp/resources/img/O_facility3.jpg HTTP/1.1" 200 1667700
0:0:0:0:0:0:0:1 - - [15/Jan/2021:00:42:40 +0900] "GET /favicon.ico HTTP/1.1" 404 818
0:0:0:0:0:0:0:1 - - [15/Jan/2021:00:43:17 +0900] "GET /myapp/login HTTP/1.1" 200 4429
